"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"SUNVEST CORPORATION LIMITED","SVS","Not Applic",,"0.2700","0.2700","-0.0049","5000"
"SUPER RETAIL GROUP LIMITED","SUL","Retailing","8.0750","8.1200","8.0700","-0.0048","97587"
"SUPERIOR RESOURCES LIMITED","SPQ","Materials","0.0060","0.0060","0.0060","0.0000","265000"
"SUPERLOOP LIMITED","SLC","Telecommunication Services","2.3400","2.3400","2.3200","0.0101","27793"
"SUPPLY NETWORK LIMITED","SNL","Retailing","3.5500","3.5900","3.5500","0.0099","2715"
"SUREFIRE RESOURCES NL","SRN","Materials","0.0010","0.0010","0.0010","0.0000","500000"
"SURFSTITCH GROUP LIMITED","SRF","Retailing",,"","","",""
"SWALA ENERGY LIMITED","SWE","Energy",,"","","",""
"SWICK MINING SERVICES LTD","SWK","Materials","0.2950","0.2950","0.2950","0.0000","1954"
"SWIFT NETWORKS GROUP LIMITED","SW1","Technology Hardware & Equipment","0.3500","0.3500","0.3500","0.0000","4659"
"SYDNEY AIRPORT","SYD","Transportation","7.0450","7.0650","7.0300","0.0352","717224"
"SYNDICATED METALS LIMITED","SMD","Materials","0.0140","0.0140","0.0140","0.0000","23765"
"SYNGAS LIMITED","SYS","Energy","0.0020","0.0020","0.0020","-0.0007","366667"
"SYNLAIT MILK LIMITED","SM1","Food, Beverage & Tobacco",,"","","",""
"SYNTONIC LIMITED","SYT","Software & Services","0.0290","0.0290","0.0290","0.0000","137112"
"SYRAH RESOURCES LIMITED","SYR","Materials","3.6500","3.6600","3.6450","-0.0051","125470"
"TABCORP HOLDINGS LIMITED","TAH","Consumer Services","4.2650","4.2650","4.2500","0.0000","139333"
"TAG PACIFIC LIMITED","TAG","Diversified Financials",,"0.0500","0.0500","0.0000","30000"
"TALGA RESOURCES LTD","TLG","Materials","0.5250","0.5300","0.5150","0.0050","79433"
"TALISMAN MINING LIMITED","TLM","Materials","0.2300","0.2350","0.2300","0.0000","66619"
"TALON PETROLEUM LIMITED","TPD","Energy","0.0060","0.0060","0.0060","0.0012","76386"
"TAMASKA OIL AND GAS LTD","TMK","Energy","0.0030","0.0030","0.0030","0.0000","258382"
"TAMAWOOD LIMITED","TWD","Consumer Durables & Apparel","4.1400","4.1400","4.1400","-0.0099","3312"
"TANAMI GOLD NL","TAM","Materials","0.0490","0.0490","0.0490","-0.0010","107143"
"TANGA RESOURCES LIMITED","TRL","Materials","0.0130","0.0130","0.0130","0.0000","29727"
"TAP OIL LIMITED","TAP","Energy","0.0520","0.0520","0.0520","-0.0010","151518"
"TARGET ENERGY LIMITED","TEX","Energy","0.0010","0.0010","0.0010","0.0000","121907"
"TARUGA GOLD LIMITED","TAR","Materials","0.0760","0.0790","0.0740","-0.0019","1143790"
"TASFOODS LIMITED","TFL","Food, Beverage & Tobacco","0.1850","0.1850","0.1850","0.0051","8418"
"TASMAN RESOURCES LTD","TAS","Materials","0.1400","0.1400","0.1400","0.0052","150000"
"TASSAL GROUP LIMITED","TGR","Food, Beverage & Tobacco","3.8500","3.8600","3.8400","0.0200","66220"
"TATTS GROUP LIMITED","TTS","Consumer Services","3.9550","3.9650","3.9500","0.0051","152087"
"TAWANA RESOURCES NL","TAW","Materials","0.3000","0.3100","0.3000","0.0000","946711"
"TBG DIAGNOSTICS LIMITED","TDL","Pharmaceuticals, Biotechnology & Life Sciences","0.1100","0.1100","0.1100","0.0110","12095"
"TECH MPIRE LIMITED","TMP","Media","0.2750","0.2750","0.2750","0.0000","21360"
"TECHNICHE LIMITED.","TCN","Diversified Financials","0.0400","0.0400","0.0400","0.0021","20000"
"TECHNOLOGY METALS AUSTRALIA LIMITED","TMT","Materials","0.2050","0.2050","0.2050","0.0051","30326"
"TECHNOLOGY ONE LIMITED","TNE","Software & Services","4.7400","4.7450","4.7200","0.0251","149905"
"TEGEL GROUP HOLDINGS LIMITED","TGH","Food, Beverage & Tobacco",,"","","",""
"TELSTRA CORPORATION LIMITED.","TLS","Telecommunication Services","3.4250","3.4300","3.4200","0.0099","1911080"
"TEMPLE & WEBSTER GROUP LTD","TPW","Retailing","0.3400","0.3400","0.3300","0.0000","42497"
"TEMPLETON GLOBAL GROWTH FUND LIMITED","TGG","Diversified Financials","1.3550","1.3550","1.3550","0.0000","14487"
"TEMPO AUSTRALIA LTD","TPP","Commercial & Professional Services","0.1800","0.1800","0.1800","0.0000","25000"
"TEN NETWORK HOLDINGS LIMITED","TEN","Media",,"","","",""
"TERANGA GOLD CORPORATION","TGZ","Materials",,"3.5600","3.5300","0.0099","25934"
"TERRACOM LIMITED","TER","Energy","0.0280","0.0280","0.0280","0.0022","211749"
"TERRAIN MINERALS LIMITED","TMX","Materials","0.0080","0.0080","0.0080","0.0000","100000"
"TERRAMIN AUSTRALIA LIMITED.","TZN","Materials","0.1600","0.1600","0.1600","-0.0048","28153"
"TESSERENT LIMITED","TNT","Software & Services","0.0600","0.0600","0.0600","0.0000","8500"
"TEST SECURITY","TES","Class Pend",,"","","",""
"THE A2 MILK COMPANY LIMITED","A2M","Food, Beverage & Tobacco","6.5500","6.5600","6.5400","-0.0197","528528"
"THE CITADEL GROUP LIMITED","CGL","Software & Services","6.1300","6.1800","6.1100","0.0503","6182"
"THE FOOD REVOLUTION GROUP LIMITED","FOD","Food, Beverage & Tobacco","0.0500","0.0500","0.0500","-0.0045","20000"
"THE GO2 PEOPLE LTD","GO2","Class Pend",,"","","",""
"THE GRUDEN GROUP LTD","GGL","Software & Services","0.0160","0.0160","0.0160","0.0000","300000"
"THE HYDROPONICS COMPANY LIMITED","THC","Pharmaceuticals, Biotechnology & Life Sciences","0.2650","0.2650","0.2650","0.0000","7127"
"THE PAS GROUP LIMITED","PGR","Retailing","0.4400","0.4500","0.4400","-0.0098","24134"
"THE REJECT SHOP LIMITED","TRS","Retailing","4.0400","4.0900","4.0400","-0.0347","3576"
"THE STAR ENTERTAINMENT GROUP LIMITED","SGR","Consumer Services","5.1050","5.1200","5.0950","0.0051","349713"
"THINK CHILDCARE LIMITED","TNK","Consumer Services","2.0000","2.0000","1.9950","-0.0198","545"
"THOMSON RESOURCES LIMITED","TMZ","Materials","0.0370","0.0370","0.0370","0.0010","10"
"THOR MINING PLC","THR","Materials","0.0140","0.0140","0.0140","0.0000","33132"
"THORN GROUP LIMITED","TGA","Retailing","1.0950","1.1050","1.0950","-0.0049","32164"
"THORNEY OPPORTUNITIES LTD","TOP","Not Applic","0.7100","0.7100","0.7100","0.0000","2000"
"THORNEY TECHNOLOGIES LTD","TEK","Energy","0.2550","0.2550","0.2550","0.0051","27310"
"THREAT PROTECT AUSTRALIA LIMITED","TPS","Energy","0.0290","0.0290","0.0290","-0.0010","15000"
"THRED LIMITED","THD","Software & Services","0.0120","0.0120","0.0120","0.0000","160788"
"THUNDELARRA LIMITED","THX","Materials","0.0250","0.0250","0.0250","0.0000","400000"
"TIAN AN AUSTRALIA LIMITED","TIA","Real Estate","1.1300","1.1300","1.1300","0.0000","601"
"TIAN POH RESOURCES LIMITED","TPO","Materials",,"","","",""
"TIANMEI BEVERAGE GROUP CORPORATION LIMITED","TB8","Food, Beverage & Tobacco",,"","","",""
"TIGER RESOURCES LIMITED","TGS","Materials",,"","","",""
"TIGERS REALM COAL LIMITED","TIG","Materials","0.0490","0.0490","0.0490","0.0010","81875"
"TIKFORCE LIMITED","TKF","Software & Services","0.0290","0.0290","0.0290","-0.0010","68585"
"TILT RENEWABLES LIMITED.","TLT","Utilities",,"","","",""
"TIMAH RESOURCES LIMITED","TML","Utilities","0.0500","0.0500","0.0500","","20000"
"TINYBEANS GROUP LTD","TNY","Software & Services","0.9000","0.9000","0.8500","-0.0428","6893"
"TITAN MINERALS LIMITED","TTM","Materials",,"","","",""
"TITANIUM SANDS LIMITED","TSL","Materials",,"","","",""
"TLOU ENERGY LIMITED","TOU","Energy","0.1400","0.1450","0.1400","0.0052","12643"
"TNG LIMITED","TNG","Materials","0.1400","0.1400","0.1400","0.0000","108358"
"TNT MINES LIMITED","TIN","Class Pend",,"","","",""
"TODD RIVER RESOURCES LIMITED","TRT","Materials","0.1150","0.1150","0.1150","-0.0048","6665"
"TOMIZONE LIMITED","TOM","Software & Services",,"0.0240","0.0240","0.0000","21666"
"TOP END MINERALS LIMITED","TND","Materials",,"","","",""
"TOPBETTA HOLDINGS LIMITED","TBH","Consumer Services","0.3400","0.3400","0.3300","0.0082","132692"
"TOPTUNG LTD","TTW","Materials","0.0290","0.0290","0.0290","-0.0010","59984"
"TORIAN RESOURCES LIMITED","TNR","Materials","0.0760","0.0760","0.0750","0.0000","157000"
"TORO ENERGY LIMITED","TOE","Energy","0.0300","0.0300","0.0300","0.0000","100000"
"TORRENS 2009-3 TRUST","TRB","Not Applic",,"","","",""
"TORRENS SERIES 2010-1 TRUST","TRP","Not Applic",,"","","",""
"TORRENS SERIES 2010-2 TRUST","TRK","Not Applic",,"","","",""
"TORRENS SERIES 2010-3 TRUST","TOA","Not Applic",,"","","",""
"TORRENS SERIES 2013-1 TRUST","TNB","Not Applic",,"","","",""
"TORRENS SERIES 2013-2 TRUST","TNF","Not Applic",,"","","",""
"TORRENS SERIES 2014-1 TRUST","TNH","Not Applic",,"","","",""
"TORRENS SERIES 2014-2 TRUST","TOZ","Not Applic",,"","","",""
"TORRENS SERIES 2015-1 TRUST","TNJ","Not Applic",,"","","",""
"TORRENS SERIES 2016-1 TRUST","TTZ","Not Applic",,"","","",""
"TOTAL FACE GROUP LIMITED","TFG","Consumer Services","0.1600","0.1600","0.1600","0.0000","50000"
"TOWER LIMITED","TWR","Insurance","0.7700","0.7700","0.7700","0.0000","12980"
"TOX FREE SOLUTIONS LIMITED","TOX","Commercial & Professional Services","2.6000","2.6000","2.5700","0.0000","116159"
"TPC CONSOLIDATED LIMITED","TPC","Telecommunication Services","0.9000","0.9500","0.9000","0.0759","2850"
"TPG TELECOM LIMITED","TPM","Telecommunication Services","4.9000","4.9200","4.8900","0.0049","199657"
"TPI ENTERPRISES LIMITED","TPE","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"TRADE ME GROUP LIMITED","TME","Retailing","4.0300","4.0500","4.0200","0.0302","83373"
"TRADITIONAL THERAPY CLINICS LIMITED","TTC","Health Care Equipment & Services","0.1750","0.1750","0.1750","-0.0049","895"
"TRAFFIC TECHNOLOGIES LTD.","TTI","Transportation","0.0320","0.0320","0.0320","-0.0027","30972"
"TRAKA RESOURCES LIMITED","TKL","Materials","0.0510","0.0520","0.0510","0.0000","902401"
"TRANSACTION SOLUTIONS INTERNATIONAL LIMITED","TSN","Software & Services","0.0060","0.0060","0.0060","0.0000","777511"
"TRANSCENDENCE TECHNOLOGIES LIMITED","TTL","Diversified Financials","0.0200","0.0200","0.0200","0.0000","98021"
"TRANSMETRO CORPORATION LIMITED","TCO","Consumer Services",,"1.0550","1.0550","0.0051","1000"
"TRANSURBAN GROUP","TCL","Transportation","11.8050","11.8450","11.7900","0.0401","715400"
"TREASURY CORPORATION OF VICTORIA","XVG","Not Applic",,"","","",""
"TREASURY WINE ESTATES LIMITED","TWE","Food, Beverage & Tobacco","14.0400","14.0800","14.0200","0.0407","682109"
"TREK METALS LIMITED","TKM","Materials","0.0330","0.0330","0.0330","0.0021","8217"
"TRIANGLE ENERGY (GLOBAL) LIMITED","TEG","Energy","0.1600","0.1600","0.1600","0.0000","75916"
"TRIBUNE RESOURCES LIMITED","TBR","Materials","6.9500","6.9500","6.9500","-0.0493","11"
"TRILOGY INTERNATIONAL LIMITED","TIL","Household & Personal Products",,"","","",""
"TRIPLE ENERGY LIMITED","TNP","Energy","0.1100","0.1100","0.1050","0.0000","18833"
"TRITON MINERALS LTD","TON","Materials","0.0880","0.0880","0.0870","-0.0010","57831"
"TROY RESOURCES LIMITED","TRY","Materials","0.1000","0.1000","0.0990","0.0000","504304"
"TRUSCOTT MINING CORPORATION LIMITED","TRM","Materials","0.0250","0.0250","0.0250","0.0000","250000"
"TRUSTEES AUSTRALIA LIMITED","TAU","Consumer Services","0.1900","0.1900","0.1800","0.0000","58003"
"TTA HOLDINGS LIMITED","TTA","Retailing",,"","","",""
"TTG FINTECH LIMITED","TUP","Software & Services","0.1200","0.1200","0.1200","0.0000","1041"
"TUNGSTEN MINING NL","TGN","Materials","0.1400","0.1400","0.1400","0.0000","24000"
"TURNERS AUTOMOTIVE GROUP LIMITED","TRA","Diversified Financials",,"","","",""
"TV2U INTERNATIONAL LIMITED","TV2","Software & Services","0.0120","0.0130","0.0120","-0.0009","258462"
"TYCHEAN RESOURCES LTD","TYK","Materials","0.0040","0.0040","0.0040","0.0000","250000"
"TYRANNA RESOURCES LIMITED","TYX","Materials","0.0150","0.0150","0.0150","0.0000","6848"
"TZ LIMITED","TZL","Technology Hardware & Equipment","0.0280","0.0280","0.0280","0.0000","340"
"UCW LIMITED","UCW","Consumer Services","0.0470","0.0470","0.0460","-0.0010","200000"
"UIL ENERGY LTD","UIL","Energy","0.0330","0.0330","0.0330","0.0000","90909"
"ULTIMA UNITED LIMITED","UUL","Real Estate","0.0500","0.0500","0.0500","0.0000","479750"
"ULTRACHARGE LIMITED","UTR","Capital Goods","0.0300","0.0300","0.0300","0.0000","110733"
"UNILIFE CORPORATION","UNS","Health Care Equipment & Services",,"","","",""
"UNITED NETWORKS LIMITED","UNL","Telecommunication Services","0.1100","0.1100","0.1100","0.0000","41211"
"UNITED OVERSEAS AUSTRALIA LIMITED","UOS","Real Estate","0.6300","0.6300","0.6150","0.0000","9367"
"UNIVERSAL BIOSENSORS INC.","UBI","Health Care Equipment & Services","0.4100","0.4100","0.4050","0.0210","8658"
"UNIVERSAL COAL PLC","UNV","Energy","0.1850","0.1850","0.1850","0.0000","53096"
"UPDATER INC","UPD","Software & Services","1.2600","1.2600","1.2400","-0.0050","173133"
"URANIUM EQUITIES LIMITED","UEQ","Energy","0.0060","0.0060","0.0060","0.0000","60562"
"URANIUM RESOURCES INC","URI","Energy",,"","","",""
"URANIUMSA LIMITED","USA","Energy","0.0060","0.0060","0.0060","0.0000","372079"
"URB INVESTMENTS LIMITED","URB","Not Applic","1.0200","1.0200","1.0100","-0.0050","58032"
"URBANISE.COM LIMITED","UBN","Software & Services","0.0480","0.0480","0.0480","0.0021","40000"
"US MASTERS RESIDENTIAL PROPERTY FUND","URF","Real Estate","1.7900","1.7900","1.7900","0.0100","5000"
"US RESIDENTIAL FUND","USR","Not Applic","0.4300","0.4300","0.4300","0.0000","26600"
"US SELECT PRIVATE OPPORTUNITIES FUND","USF","Not Applic","1.9500","1.9500","1.9500","0.0000","16500"
"US SELECT PRIVATE OPPORTUNITIES FUND II","USG","Not Applic","2.1200","2.1200","2.1200","0.0000","12500"
"US SELECT PRIVATE OPPORTUNITIES FUND III","USP","Not Applic",,"","","",""
"USCOM LIMITED","UCM","Health Care Equipment & Services","0.1600","0.1600","0.1600","0.0000","20000"
"UUV AQUABOTIX LTD","UUV","Capital Goods","0.1000","0.1050","0.1000","0.0000","3000"
"VALMEC LIMITED","VMX","Energy","0.2100","0.2100","0.2100","0.0000","32800"
"VALOR RESOURCES LIMITED","VAL","Materials","0.0240","0.0280","0.0240","0.0010","13149483"
"VANGO MINING LIMITED","VAN","Materials","0.0510","0.0510","0.0510","0.0000","17558"
"VARISCAN MINES LIMITED","VAR","Materials","0.0080","0.0080","0.0080","0.0000","57587"
"VAULT INTELLIGENCE LIMITED","VLT","Materials","0.0300","0.0300","0.0300","0.0010","43171"
"VDM GROUP LIMITED","VMG","Capital Goods","0.0010","0.0010","0.0010","0.0000","2000000"
"VEALLS LIMITED","VEL","Diversified Financials",,"","","",""
"VECTOR RESOURCES LIMITED","VEC","Materials","0.0140","0.0140","0.0140","0.0000","500000"
"VECTUS BIOSYSTEMS LIMITED","VBS","Pharmaceuticals, Biotechnology & Life Sciences","1.2500","1.2500","1.2500","-0.0388","1489"
"VEEM LTD","VEE","Capital Goods","0.5250","0.5250","0.5250","-0.0049","1615"
"VELOCITY PROPERTY GROUP LIMITED","VP7","Real Estate","0.0830","0.0830","0.0810","0.0154","10000"
"VELPIC LIMITED","VPC","Software & Services","0.0140","0.0140","0.0140","-0.0009","761333"
"VENTNOR RESOURCES LTD","VRX","Materials","0.0140","0.0140","0.0140","0.0000","234639"
"VENTURE MINERALS LIMITED","VMS","Materials","0.0230","0.0230","0.0220","-0.0010","121875"
"VENTUREX RESOURCES LIMITED","VXR","Materials","0.0150","0.0150","0.0150","0.0000","1924434"
"VENUS METALS CORPORATION LIMITED","VMC","Materials","0.0960","0.0960","0.0960","-0.0020","500"
"VERDANT MINERALS LTD","VRM","Materials","0.0280","0.0280","0.0270","0.0000","148591"
"VERILUMA LIMITED","VRI","Software & Services",,"0.0150","0.0150","0.0000","25000"
"VERIS LIMITED","VRS","Commercial & Professional Services",,"","","",""
"VGI PARTNERS GLOBAL INVESTMENTS LIMITED","VG1","Class Pend",,"","","",""
"VIAGOLD CAPITAL LIMITED","VIA","Consumer Services",,"","","",""
"VICINITY CENTRES","VCX","Real Estate","2.6250","2.6300","2.6200","-0.0100","768928"
"VICINITY CENTRES TRUST","VCD","Not Applic",,"","","",""
"VICTOR GROUP HOLDINGS LIMITED","VIG","Media",,"","","",""
"VICTORY MINES LIMITED","VIC","Materials","0.0070","0.0070","0.0070","0.0000","100000"
"VIENTO GROUP LIMITED","VIE","Capital Goods",,"","","",""
"VIETNAM INDUSTRIAL INVESTMENTS LIMITED","VII","Materials","0.3000","0.3200","0.3000","0.0103","16917"
"VIKING MINES LIMITED","VKA","Materials","0.0250","0.0250","0.0250","0.0000","68000"
"VILLA WORLD LIMITED.","VLW","Real Estate","2.4400","2.4400","2.4300","0.0000","39331"
"VILLAGE ROADSHOW LIMITED","VRL","Media","3.8150","3.8700","3.8100","-0.0397","18431"
"VIMY RESOURCES LIMITED","VMY","Energy","0.1250","0.1250","0.1250","0.0000","4000"
"VIRALYTICS LIMITED","VLA","Pharmaceuticals, Biotechnology & Life Sciences","0.8250","0.8250","0.8250","0.0101","11786"
"VIRGIN AUSTRALIA HOLDINGS LIMITED","VAH","Transportation","0.1800","0.1800","0.1800","0.0000","3591"
"VIRTUS HEALTH LIMITED","VRT","Health Care Equipment & Services","5.6100","5.6400","5.5900","0.0000","20425"
"VISIONEERING TECHNOLOGIES, INC.","VTI","Health Care Equipment & Services","0.4050","0.4050","0.4050","0.0000","4853"
"VISTA GROUP INTERNATIONAL LIMITED.","VGL","Software & Services",,"","","",""
"VITA GROUP LIMITED","VTG","Retailing","1.6970","1.7050","1.6870","0.0020","85149"
"VITA LIFE SCIENCES LIMITED.","VSC","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"VITAL METALS LIMITED","VML","Materials","0.0070","0.0070","0.0070","0.0000","760890"
"VIVA ENERGY REIT","VVR","Real Estate","2.1050","2.1050","2.0950","0.0000","273672"
"VIVID TECHNOLOGY LIMITED","VIV","Capital Goods","0.0390","0.0390","0.0370","0.0000","73722"
"VMOTO LIMITED","VMT","Automobiles & Components","0.0730","0.0730","0.0730","0.0031","35905"
"VOCUS GROUP LIMITED","VOC","Telecommunication Services","2.4050","2.4300","2.4000","-0.0099","456033"
"VOLPARA HEALTH TECHNOLOGIES LIMITED","VHT","Health Care Equipment & Services","0.6450","0.6500","0.6450","0.0101","6987"
"VOLT POWER GROUP LIMITED","VPR","Utilities","0.0030","0.0030","0.0030","0.0000","2255181"
"VOLT RESOURCES LIMITED","VRC","Materials","0.0290","0.0290","0.0290","0.0000","79600"
"VOLTAGE IP LIMITED","VIP","Software & Services",,"0.0700","0.0700","0.0117","10000"
"WAKENBY LIMITED","WAK","Commercial & Professional Services",,"","","",""
"WALKABOUT RESOURCES LTD","WKT","Materials","0.0810","0.0810","0.0800","-0.0020","69000"
"WAM ACTIVE LIMITED","WAA","Diversified Financials","1.1650","1.1650","1.1650","0.0050","20000"
"WAM CAPITAL LIMITED","WAM","Diversified Financials","2.5300","2.5400","2.5250","-0.0099","104099"
"WAM LEADERS LIMITED","WLE","Not Applic","1.1250","1.1300","1.1200","-0.0050","513482"
"WAM MICROCAP LIMITED","WMI","Not Applic",,"","","",""
"WAM RESEARCH LIMITED","WAX","Diversified Financials","1.6250","1.6250","1.6200","0.0050","15624"
"WANGLE TECHNOLOGIES LIMITED","WGL","Software & Services","0.0110","0.0110","0.0110","0.0000","18000"
"WASHINGTON H SOUL PATTINSON & COMPANY LIMITED","SOL","Energy","16.0950","16.1600","16.0800","-0.0547","41938"
"WATER RESOURCES GROUP LIMITED","WRG","Utilities",,"0.0010","0.0010","0.0000","10437711"
"WATERCO LIMITED","WAT","Consumer Durables & Apparel","1.6000","1.6500","1.6000","-0.0941","9000"
"WATERMARK GLOBAL LEADERS FUND LIMITED","WGF","Not Applic","0.9450","0.9450","0.9450","0.0000","49944"
"WATERMARK MARKET NEUTRAL FUND LIMITED","WMK","Not Applic","0.9200","0.9250","0.9200","0.0153","13222"
"WATPAC LIMITED","WTP","Capital Goods","0.7300","0.7350","0.7200","0.0000","1191"
"WATTLE HEALTH AUSTRALIA LIMITED","WHA","Food, Beverage & Tobacco","0.9350","0.9350","0.9150","0.0101","10976"
"WAVENET INTERNATIONAL LIMITED","WAL","Materials",,"0.0060","0.0060","-0.0009","100000"
"WCP RESOURCES LIMITED","WCP","Materials",,"","","",""
"WEA FINANCE LLC","WEH","Not Applic",,"","","",""
"WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC","WEF","Not Applic",,"","","",""
"WEALTH DEFENDER EQUITIES LIMITED","WDE","Not Applic","0.8600","0.8600","0.8600","0.0050","44000"
"WEBJET LIMITED","WEB","Retailing","10.8100","10.8300","10.7400","0.0400","99284"
"WEBSTER LIMITED","WBA","Food, Beverage & Tobacco","1.3150","1.3300","1.3000","0.0000","40014"
"WEEBIT NANO LTD","WBT","Materials","0.0180","0.0180","0.0180","0.0000","960000"
"WELLARD LIMITED","WLD","Food, Beverage & Tobacco","0.1300","0.1300","0.1300","0.0000","9030"
"WELLCOM GROUP LIMITED","WLL","Commercial & Professional Services","4.6100","4.6100","4.6000","0.0101","2418"
"WESFARMERS LIMITED","WES","Food & Staples Retailing","40.9600","41.0000","40.8900","-0.0369","205723"
"WEST AFRICAN RESOURCES LIMITED","WAF","Materials","0.3250","0.3250","0.3200","0.0051","18891"
"WEST WITS MINING LIMITED","WWI","Materials","0.0160","0.0160","0.0160","-0.0009","467256"
"WESTERN AREAS LIMITED","WSA","Materials","2.8950","2.9100","2.8800","-0.0049","584744"
"WESTFIELD CORPORATION","WFD","Real Estate","7.6500","7.6550","7.6200","0.0405","345792"
"WESTGOLD RESOURCES LIMITED.","WGX","Materials","1.8800","1.9000","1.8770","0.0000","99494"
